t_ms,Flex1,Flex2,Flex3,Flex4,Flex5,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Pitch,Roll,Sign
978450,2912,2738,2951,2618,2462,0,0,0,0,0,0,0,0,3
978461,2908,2731,2959,2625,2457,0,0,0,0,0,0,0,0,3
978495,2910,2741,2959,2620,2449,0,0,0,0,0,0,0,0,3
978506,2902,2740,2956,2616,2461,0,0,0,0,0,0,0,0,3
978540,2906,2742,2961,2630,2463,0,0,0,0,0,0,0,0,3
978551,2911,2743,2961,2623,2454,0,0,0,0,0,0,0,0,3
978585,2907,2745,2968,2632,2457,0,0,0,0,0,0,0,0,3
978596,2903,2736,2965,2629,2455,0,0,0,0,0,0,0,0,3
978630,2912,2737,2966,2624,2440,0,0,0,0,0,0,0,0,3
978641,2898,2744,2964,2628,2445,0,0,0,0,0,0,0,0,3
978675,2906,2731,2968,2616,2440,0,0,0,0,0,0,0,0,3
978686,2912,2736,2959,2617,2446,0,0,0,0,0,0,0,0,3
978720,2903,2735,2964,2632,2447,0,0,0,0,0,0,0,0,3
978731,2909,2736,2962,2621,2453,0,0,0,0,0,0,0,0,3
978765,2911,2740,2959,2625,2450,0,0,0,0,0,0,0,0,3
978776,2900,2737,2971,2617,2435,0,0,0,0,0,0,0,0,3
978810,2900,2739,2960,2629,2451,0,0,0,0,0,0,0,0,3
978821,2906,2746,2968,2626,2449,0,0,0,0,0,0,0,0,3
978855,2916,2740,2963,2624,2455,0,0,0,0,0,0,0,0,3
978866,2900,2744,2955,2624,2464,0,0,0,0,0,0,0,0,3
978900,2905,2746,2970,2629,2445,0,0,0,0,0,0,0,0,3
978911,2898,2746,2959,2620,2448,0,0,0,0,0,0,0,0,3
978945,2905,2736,2965,2619,2460,0,0,0,0,0,0,0,0,3
978956,2904,2739,2951,2618,2436,0,0,0,0,0,0,0,0,3
978990,2907,2737,2960,2607,2452,0,0,0,0,0,0,0,0,3
979001,2902,2731,2959,2621,2455,0,0,0,0,0,0,0,0,3
979035,2911,2749,2962,2626,2456,0,0,0,0,0,0,0,0,3
979046,2911,2744,2959,2624,2446,0,0,0,0,0,0,0,0,3
979080,2913,2743,2965,2619,2447,0,0,0,0,0,0,0,0,3
979091,2908,2737,2957,2626,2444,0,0,0,0,0,0,0,0,3
979125,2912,2735,2962,2624,2451,0,0,0,0,0,0,0,0,3
979136,2909,2748,2968,2615,2455,0,0,0,0,0,0,0,0,3
979170,2903,2742,2960,2625,2455,0,0,0,0,0,0,0,0,3
979181,2906,2743,2956,2613,2445,0,0,0,0,0,0,0,0,3
979215,2902,2736,2967,2625,2453,0,0,0,0,0,0,0,0,3
979226,2908,2745,2956,2622,2449,0,0,0,0,0,0,0,0,3
979260,2903,2735,2963,2620,2462,0,0,0,0,0,0,0,0,3
979271,2905,2734,2961,2607,2447,0,0,0,0,0,0,0,0,3
979305,2906,2727,2972,2625,2450,0,0,0,0,0,0,0,0,3
979316,2907,2745,2961,2619,2462,0,0,0,0,0,0,0,0,3
979350,2909,2744,2953,2622,2450,0,0,0,0,0,0,0,0,3
979361,2911,2738,2963,2621,2450,0,0,0,0,0,0,0,0,3
979395,2901,2740,2961,2615,2460,0,0,0,0,0,0,0,0,3
979441,2899,2736,2961,2624,2463,0,0,0,0,0,0,0,0,3
979452,2914,2741,2953,2627,2466,0,0,0,0,0,0,0,0,3
979485,2910,2742,2957,2624,2458,0,0,0,0,0,0,0,0,3
979496,2904,2743,2957,2626,2442,0,0,0,0,0,0,0,0,3
979530,2910,2743,2969,2622,2456,0,0,0,0,0,0,0,0,3
979541,2903,2734,2964,2621,2440,0,0,0,0,0,0,0,0,3
979575,2899,2740,2954,2617,2474,0,0,0,0,0,0,0,0,3
979586,2906,2740,2963,2624,2448,0,0,0,0,0,0,0,0,3
979620,2910,2738,2959,2634,2462,0,0,0,0,0,0,0,0,3
979631,2911,2740,2960,2626,2455,0,0,0,0,0,0,0,0,3
979665,2916,2748,2962,2619,2450,0,0,0,0,0,0,0,0,3
979676,2903,2738,2967,2611,2448,0,0,0,0,0,0,0,0,3
979710,2902,2740,2968,2617,2441,0,0,0,0,0,0,0,0,3
979721,2900,2750,2958,2624,2457,0,0,0,0,0,0,0,0,3
979755,2908,2729,2951,2615,2449,0,0,0,0,0,0,0,0,3
979766,2912,2743,2967,2617,2455,0,0,0,0,0,0,0,0,3
979800,2885,2736,2962,2623,2454,0,0,0,0,0,0,0,0,3
979811,2908,2735,2966,2613,2448,0,0,0,0,0,0,0,0,3
979845,2904,2732,2968,2620,2450,0,0,0,0,0,0,0,0,3
979856,2904,2745,2958,2624,2462,0,0,0,0,0,0,0,0,3
979890,2901,2735,2960,2626,2460,0,0,0,0,0,0,0,0,3
979901,2910,2737,2964,2627,2453,0,0,0,0,0,0,0,0,3
979935,2912,2735,2968,2615,2459,0,0,0,0,0,0,0,0,3
979946,2913,2741,2969,2619,2463,0,0,0,0,0,0,0,0,3
979980,2910,2746,2966,2615,2469,0,0,0,0,0,0,0,0,3
979991,2908,2740,2949,2620,2447,0,0,0,0,0,0,0,0,3
980025,2901,2731,2955,2615,2459,0,0,0,0,0,0,0,0,3
980036,2895,2728,2960,2616,2463,0,0,0,0,0,0,0,0,3
980070,2909,2740,2969,2627,2444,0,0,0,0,0,0,0,0,3
980081,2907,2740,2961,2617,2452,0,0,0,0,0,0,0,0,3
980115,2908,2738,2961,2614,2444,0,0,0,0,0,0,0,0,3
980126,2902,2744,2962,2618,2472,0,0,0,0,0,0,0,0,3
980160,2901,2744,2959,2616,2443,0,0,0,0,0,0,0,0,3
980171,2906,2736,2962,2615,2443,0,0,0,0,0,0,0,0,3
980205,2902,2723,2954,2607,2458,0,0,0,0,0,0,0,0,3
980216,2913,2737,2954,2615,2439,0,0,0,0,0,0,0,0,3
980250,2907,2744,2963,2615,2454,0,0,0,0,0,0,0,0,3
980261,2900,2735,2968,2614,2447,0,0,0,0,0,0,0,0,3
980295,2928,2737,2968,2623,2453,0,0,0,0,0,0,0,0,3
980306,2910,2736,2973,2624,2444,0,0,0,0,0,0,0,0,3
980340,2912,2742,2962,2617,2450,0,0,0,0,0,0,0,0,3
980351,2904,2745,2964,2625,2451,0,0,0,0,0,0,0,0,3
980385,2904,2730,2961,2606,2459,0,0,0,0,0,0,0,0,3
980396,2895,2742,2962,2612,2449,0,0,0,0,0,0,0,0,3
980430,2912,2736,2964,2616,2458,0,0,0,0,0,0,0,0,3
980441,2904,2737,2961,2618,2450,0,0,0,0,0,0,0,0,3
