t_ms,Flex1,Flex2,Flex3,Flex4,Flex5,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Pitch,Roll,Sign
504697,2791,1777,2470,2573,2327,0,0,0,0,0,0,0,0,A
504707,2792,1763,2482,2575,2337,0,0,0,0,0,0,0,0,A
504742,2789,1786,2487,2564,2320,0,0,0,0,0,0,0,0,A
504752,2793,1780,2481,2568,2337,0,0,0,0,0,0,0,0,A
504787,2787,1783,2489,2574,2321,0,0,0,0,0,0,0,0,A
504797,2793,1778,2464,2563,2313,0,0,0,0,0,0,0,0,A
504832,2783,1779,2477,2562,2319,0,0,0,0,0,0,0,0,A
504842,2788,1780,2474,2572,2340,0,0,0,0,0,0,0,0,A
504877,2785,1776,2483,2565,2354,0,0,0,0,0,0,0,0,A
504887,2788,1786,2486,2568,2349,0,0,0,0,0,0,0,0,A
504922,2792,1783,2488,2566,2326,0,0,0,0,0,0,0,0,A
504932,2785,1782,2475,2580,2336,0,0,0,0,0,0,0,0,A
504967,2793,1801,2480,2581,2362,0,0,0,0,0,0,0,0,A
504977,2792,1780,2480,2568,2335,0,0,0,0,0,0,0,0,A
505012,2787,1775,2484,2569,2315,0,0,0,0,0,0,0,0,A
505022,2784,1788,2479,2575,2336,0,0,0,0,0,0,0,0,A
505057,2784,1774,2472,2577,2309,0,0,0,0,0,0,0,0,A
505067,2794,1790,2482,2574,2339,0,0,0,0,0,0,0,0,A
505102,2786,1783,2485,2567,2331,0,0,0,0,0,0,0,0,A
505112,2788,1783,2483,2574,2335,0,0,0,0,0,0,0,0,A
505147,2794,1770,2483,2568,2337,0,0,0,0,0,0,0,0,A
505157,2792,1790,2488,2576,2336,0,0,0,0,0,0,0,0,A
505192,2788,1781,2480,2569,2336,0,0,0,0,0,0,0,0,A
505202,2790,1784,2484,2565,2336,0,0,0,0,0,0,0,0,A
505237,2799,1788,2477,2579,2316,0,0,0,0,0,0,0,0,A
505247,2786,1788,2485,2570,2333,0,0,0,0,0,0,0,0,A
505282,2792,1770,2482,2580,2327,0,0,0,0,0,0,0,0,A
505292,2787,1783,2471,2575,2339,0,0,0,0,0,0,0,0,A
505327,2791,1775,2480,2569,2326,0,0,0,0,0,0,0,0,A
505337,2791,1770,2487,2576,2326,0,0,0,0,0,0,0,0,A
505372,2797,1789,2489,2575,2349,0,0,0,0,0,0,0,0,A
505382,2781,1797,2483,2570,2344,0,0,0,0,0,0,0,0,A
